cliente_id,contrato_id,parcela_numero,valor_parcela,vencimento,valor_em_aberto,status,data_pagamento,observacao,emissao
41b7339719,1790,1.0,49.99,2025-11-15,49.99,ABERTA,,Pedido:1790 NF:0 Moeda:REAL,2025-05-07
41b7339719,1790,2.0,49.99,2025-12-15,49.99,ABERTA,,Pedido:1790 NF:0 Moeda:REAL,2025-05-07
41b7339719,1790,3.0,49.99,2026-01-15,49.99,ABERTA,,Pedido:1790 NF:0 Moeda:REAL,2025-05-07
41b7339719,2316,1.0,29.9,2025-12-15,29.9,ABERTA,,Pedido:2316 NF:0 Moeda:REAL,2025-07-17
41b7339719,2316,2.0,29.9,2026-01-15,29.9,ABERTA,,Pedido:2316 NF:0 Moeda:REAL,2025-07-17
41e65b55a4,1204,1.0,129.0,2025-10-10,129.0,ABERTA,,Pedido:1204 NF:0 Moeda:REAL,2025-01-13
41e65b55a4,1204,2.0,129.0,2025-11-10,129.0,ABERTA,,Pedido:1204 NF:0 Moeda:REAL,2025-01-13
41e65b55a4,1204,3.0,129.0,2025-12-10,129.0,ABERTA,,Pedido:1204 NF:0 Moeda:REAL,2025-01-13
41e65b55a4,1204,4.0,129.0,2026-01-10,129.0,ABERTA,,Pedido:1204 NF:0 Moeda:REAL,2025-01-13
441f7e6d60,,,100.1,2025-01-21,100.1,ABERTA,,Pedido: NF: Moeda:REAL,2025-01-21
45588b902b,2950,1.0,180.0,2026-01-10,180.0,ABERTA,,Pedido:2950 NF:0 Moeda:REAL,2025-11-07
45588b902b,3015,1.0,199.9,2025-12-25,199.9,ABERTA,,Pedido:3015 NF:0 Moeda:REAL,2025-11-25
45588b902b,3015,2.0,199.9,2026-01-25,199.9,ABERTA,,Pedido:3015 NF:0 Moeda:REAL,2025-11-25
45588b902b,,,450.0,2026-01-10,450.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-08-08
456eda7e37,,,690.0,2025-01-05,690.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-10-07
456eda7e37,,,690.0,2025-01-05,690.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-11-16
456eda7e37,,,690.0,2025-02-05,690.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-10-07
456eda7e37,,,690.0,2025-02-05,690.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-11-16
456eda7e37,,,690.0,2025-03-05,690.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-10-07
456eda7e37,,,690.0,2025-03-05,690.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-11-16
456eda7e37,,,690.0,2025-04-05,690.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-10-07
456eda7e37,,,690.0,2025-04-05,690.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-11-16
456eda7e37,,,690.0,2025-05-05,690.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-10-07
456eda7e37,,,690.0,2025-05-05,690.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-11-16
456eda7e37,,,690.0,2025-06-05,690.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-10-07
456eda7e37,,,690.0,2025-06-05,690.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-11-16
456eda7e37,,,690.0,2025-07-05,690.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-10-07
456eda7e37,,,690.0,2025-07-05,690.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-11-16
456eda7e37,,,690.0,2025-08-05,690.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-10-07
456eda7e37,,,690.0,2025-08-05,690.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-11-16
456eda7e37,,,690.0,2025-09-05,690.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-10-07
456eda7e37,,,690.0,2025-09-05,690.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-11-16
456eda7e37,,,690.0,2025-10-05,690.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-10-07
456eda7e37,,,690.0,2025-10-05,690.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-11-16
466e0e3722,2126,1.0,8.85,2025-12-25,8.85,ABERTA,,Pedido:2126 NF:0 Moeda:REAL,2025-06-26
466e0e3722,2126,2.0,129.9,2026-01-25,129.9,ABERTA,,Pedido:2126 NF:0 Moeda:REAL,2025-06-26
49896e1a63,,,178.53,2026-01-30,178.53,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-07
4a18ef44c2,,,1000.0,2025-06-20,1000.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-21
4a18ef44c2,,,1000.0,2025-07-20,1000.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-21
4a18ef44c2,,,1000.0,2025-08-20,1000.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-21
4a18ef44c2,,,1000.0,2025-09-20,1000.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-21
4a18ef44c2,,,1000.0,2025-10-20,1000.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-21
4a18ef44c2,,,1000.0,2025-11-20,1000.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-21
4a18ef44c2,,,1000.0,2025-12-20,1000.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-21
4a86d72963,668,1.0,259.0,2025-02-15,259.0,ABERTA,,Pedido:668 NF:0 Moeda:REAL,2024-11-14
4a86d72963,668,2.0,259.0,2025-03-15,259.0,ABERTA,,Pedido:668 NF:0 Moeda:REAL,2024-11-14
4a86d72963,668,3.0,259.0,2025-04-15,259.0,ABERTA,,Pedido:668 NF:0 Moeda:REAL,2024-11-14
4a86d72963,668,4.0,259.0,2025-05-15,259.0,ABERTA,,Pedido:668 NF:0 Moeda:REAL,2024-11-14
4a86d72963,668,5.0,259.0,2025-06-15,259.0,ABERTA,,Pedido:668 NF:0 Moeda:REAL,2024-11-14
4a86d72963,668,6.0,259.0,2025-07-15,259.0,ABERTA,,Pedido:668 NF:0 Moeda:REAL,2024-11-14
4a86d72963,668,7.0,259.0,2025-08-15,259.0,ABERTA,,Pedido:668 NF:0 Moeda:REAL,2024-11-14
4a86d72963,668,8.0,259.0,2025-09-15,259.0,ABERTA,,Pedido:668 NF:0 Moeda:REAL,2024-11-14
4a86d72963,668,9.0,259.0,2025-10-15,259.0,ABERTA,,Pedido:668 NF:0 Moeda:REAL,2024-11-14
4a86d72963,668,10.0,259.0,2025-11-15,259.0,ABERTA,,Pedido:668 NF:0 Moeda:REAL,2024-11-14
4a86d72963,821,1.0,393.01,2025-02-15,393.01,ABERTA,,Pedido:821 NF:0 Moeda:REAL,2024-12-07
4a86d72963,821,2.0,545.0,2025-03-15,545.0,ABERTA,,Pedido:821 NF:0 Moeda:REAL,2024-12-07
4a86d72963,821,3.0,545.0,2025-04-15,545.0,ABERTA,,Pedido:821 NF:0 Moeda:REAL,2024-12-07
4a86d72963,821,4.0,545.0,2025-05-15,545.0,ABERTA,,Pedido:821 NF:0 Moeda:REAL,2024-12-07
4a86d72963,821,5.0,545.0,2025-06-15,545.0,ABERTA,,Pedido:821 NF:0 Moeda:REAL,2024-12-07
4a86d72963,821,6.0,545.0,2025-07-15,545.0,ABERTA,,Pedido:821 NF:0 Moeda:REAL,2024-12-07
4a86d72963,821,7.0,545.0,2025-08-15,545.0,ABERTA,,Pedido:821 NF:0 Moeda:REAL,2024-12-07
4a86d72963,821,8.0,545.0,2025-09-15,545.0,ABERTA,,Pedido:821 NF:0 Moeda:REAL,2024-12-07
4a86d72963,821,9.0,545.0,2025-10-15,545.0,ABERTA,,Pedido:821 NF:0 Moeda:REAL,2024-12-07
4a86d72963,821,10.0,545.0,2025-11-15,545.0,ABERTA,,Pedido:821 NF:0 Moeda:REAL,2024-12-07
4b0289b254,2068,1.0,38772.0,2025-07-17,38772.0,ABERTA,,Pedido:2068 NF:0 Moeda:REAL,2025-06-17
4b0289b254,2101,1.0,853.0,2025-07-23,853.0,ABERTA,,Pedido:2101 NF:0 Moeda:REAL,2025-06-23
4b0289b254,2651,1.0,22845.0,2025-10-17,22845.0,ABERTA,,Pedido:2651 NF:0 Moeda:REAL,2025-09-17
4b0289b254,2865,1.0,4250.0,2025-11-15,4250.0,ABERTA,,Pedido:2865 NF:0 Moeda:REAL,2025-10-16
4bf283074b,16671,1.0,15.9,2025-01-25,15.9,ABERTA,,Pedido: NF: Moeda:REAL,2024-01-06
4c9bceaf3e,3054,1.0,980.0,2026-01-25,980.0,ABERTA,,Pedido:3054 NF:0 Moeda:REAL,2025-11-28
4d0266ce29,3372,1.0,40.0,2026-02-05,40.0,ABERTA,,Pedido:3372 NF:0 Moeda:REAL,2026-01-14
4d0266ce29,3393,1.0,29.0,2026-02-05,29.0,ABERTA,,Pedido:3393 NF:0 Moeda:REAL,2026-01-19
4d81577241,1573,1.0,15.9,2025-11-10,15.9,ABERTA,,Pedido:1573 NF:0 Moeda:REAL,2025-03-26
4d81577241,1573,2.0,15.9,2025-12-10,15.9,ABERTA,,Pedido:1573 NF:0 Moeda:REAL,2025-03-26
4d81577241,1573,3.0,15.9,2026-01-10,15.9,ABERTA,,Pedido:1573 NF:0 Moeda:REAL,2025-03-26
4d81577241,1929,1.0,45.0,2025-10-10,45.0,ABERTA,,Pedido:1929 NF:0 Moeda:REAL,2025-06-04
4d81577241,1929,2.0,45.0,2025-11-10,45.0,ABERTA,,Pedido:1929 NF:0 Moeda:REAL,2025-06-04
4d81577241,1929,3.0,45.0,2025-12-10,45.0,ABERTA,,Pedido:1929 NF:0 Moeda:REAL,2025-06-04
4d81577241,1929,4.0,45.0,2026-01-10,45.0,ABERTA,,Pedido:1929 NF:0 Moeda:REAL,2025-06-04
4d9bca92a0,,,400.0,2026-01-25,400.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-12-22
4e7e75810b,2460,1.0,0.91,2025-12-25,0.91,ABERTA,,Pedido:2460 NF:0 Moeda:REAL,2025-08-14
4e7e75810b,3098,1.0,239.9,2026-01-25,239.9,ABERTA,,Pedido:3098 NF:0 Moeda:REAL,2025-12-04
4e871a6a78,3333,1.0,69.9,2026-01-10,69.9,ABERTA,,Pedido:3333 NF:0 Moeda:REAL,2026-01-07
4e871a6a78,981,1.0,0.99,2025-10-25,0.99,ABERTA,,Pedido:981 NF:0 Moeda:REAL,2024-12-27
4ede2d4a62,2555,1.0,65.0,2026-02-05,65.0,ABERTA,,Pedido:2555 NF:0 Moeda:REAL,2025-09-02
50138b7247,378,1.0,12.02,2025-10-01,12.02,ABERTA,,Pedido:378 NF:0 Moeda:REAL,2024-09-30
50138b7247,378,2.0,269.9,2025-11-01,269.9,ABERTA,,Pedido:378 NF:0 Moeda:REAL,2024-09-30
50138b7247,378,3.0,269.9,2025-12-01,269.9,ABERTA,,Pedido:378 NF:0 Moeda:REAL,2024-09-30
502236eea7,2640,1.0,547.0,2026-01-20,547.0,ABERTA,,Pedido:2640 NF:0 Moeda:REAL,2025-09-17
5079f4b5b1,,,16.71,2025-08-10,16.71,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-03-24
5079f4b5b1,,,136.03,2025-08-10,136.03,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-03-24
5079f4b5b1,,,97.26,2025-09-10,97.26,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-03-24
5079f4b5b1,,,152.74,2025-09-10,152.74,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-03-24
5079f4b5b1,,,28.76,2025-10-10,28.76,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-03-24
5079f4b5b1,,,29.41,2025-11-10,29.41,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-03-24
5079f4b5b1,,,250.0,2025-12-10,250.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-03-24
5079f4b5b1,,,250.0,2026-01-10,250.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-03-24
514a25173a,1476,1.0,25.0,2025-11-25,25.0,ABERTA,,Pedido:1476 NF:0 Moeda:REAL,2025-03-03
514a25173a,,,260.0,2025-06-10,260.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-12-09
514a25173a,,,270.0,2025-07-10,270.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-12-09
514a25173a,,,270.0,2025-08-10,270.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-12-09
514a25173a,,,270.0,2025-09-10,270.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-12-09
514a25173a,,,270.0,2025-10-10,270.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-12-09
514a25173a,,,270.0,2025-11-10,270.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-12-09
514a25173a,,,270.0,2025-12-10,270.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-12-09
514a25173a,,,270.0,2026-01-10,270.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-12-09
51b191b629,1455,1.0,119.8,2025-04-10,119.8,ABERTA,,Pedido:1455 NF:0 Moeda:REAL,2025-02-28
51b191b629,1455,2.0,119.8,2025-05-10,119.8,ABERTA,,Pedido:1455 NF:0 Moeda:REAL,2025-02-28
51b191b629,1455,3.0,119.8,2025-06-10,119.8,ABERTA,,Pedido:1455 NF:0 Moeda:REAL,2025-02-28
51b191b629,1455,4.0,119.8,2025-07-10,119.8,ABERTA,,Pedido:1455 NF:0 Moeda:REAL,2025-02-28
51b191b629,1455,5.0,119.8,2025-08-10,119.8,ABERTA,,Pedido:1455 NF:0 Moeda:REAL,2025-02-28
51b191b629,1455,6.0,119.8,2025-09-10,119.8,ABERTA,,Pedido:1455 NF:0 Moeda:REAL,2025-02-28
51b191b629,1455,7.0,119.8,2025-10-10,119.8,ABERTA,,Pedido:1455 NF:0 Moeda:REAL,2025-02-28
51b191b629,1455,8.0,119.8,2025-11-10,119.8,ABERTA,,Pedido:1455 NF:0 Moeda:REAL,2025-02-28
51b191b629,1455,9.0,119.8,2025-12-10,119.8,ABERTA,,Pedido:1455 NF:0 Moeda:REAL,2025-02-28
51b191b629,1455,10.0,119.8,2026-01-10,119.8,ABERTA,,Pedido:1455 NF:0 Moeda:REAL,2025-02-28
520f77536a,,,38.03,2025-10-23,38.03,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-06-16
520f77536a,,,200.0,2025-11-23,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-06-16
520f77536a,,,200.0,2025-12-23,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-06-16
520f77536a,,,200.0,2026-01-23,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-06-16
521e6f0eac,,,41.41,2025-11-15,41.41,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-08-15
521e6f0eac,,,200.0,2025-12-15,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-08-15
521e6f0eac,,,200.0,2026-01-15,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-08-15
522da75c41,,,500.0,2025-11-05,500.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-08
522da75c41,,,500.0,2025-12-05,500.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-08
522da75c41,,,500.0,2026-01-05,500.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-08
522da75c41,,,500.0,2026-02-05,500.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-08
5274ad5290,1277,1.0,0.66,2025-02-28,0.66,ABERTA,,Pedido:1277 NF:0 Moeda:REAL,2025-01-29
5274ad5290,1277,2.0,896.66,2025-03-29,896.66,ABERTA,,Pedido:1277 NF:0 Moeda:REAL,2025-01-29
52879af1b4,694,1.0,62.0,2025-01-25,62.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-07-20
52879af1b4,822,1.0,329.0,2025-01-25,329.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-10
52879af1b4,822,2.0,329.0,2025-02-25,329.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-10
52879af1b4,822,3.0,329.0,2025-03-25,329.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-10
52879af1b4,822,4.0,329.0,2025-04-25,329.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-10
52879af1b4,822,5.0,329.0,2025-05-25,329.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-10
52879af1b4,822,6.0,329.0,2025-06-25,329.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-10
52879af1b4,822,7.0,329.0,2025-07-25,329.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-10
52879af1b4,822,8.0,329.0,2025-08-25,329.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-10
538e3089a2,2252,1.0,69.9,2025-12-10,69.9,ABERTA,,Pedido:2252 NF:0 Moeda:REAL,2025-07-09
538e3089a2,2252,2.0,69.9,2026-01-10,69.9,ABERTA,,Pedido:2252 NF:0 Moeda:REAL,2025-07-09
538e3089a2,2304,1.0,239.9,2025-12-05,239.9,ABERTA,,Pedido:2304 NF:0 Moeda:REAL,2025-07-15
538e3089a2,2304,2.0,239.9,2026-01-05,239.9,ABERTA,,Pedido:2304 NF:0 Moeda:REAL,2025-07-15
538e3089a2,2304,3.0,239.9,2026-02-05,239.9,ABERTA,,Pedido:2304 NF:0 Moeda:REAL,2025-07-15
538e3089a2,2434,1.0,39.9,2026-01-10,39.9,ABERTA,,Pedido:2434 NF:0 Moeda:REAL,2025-08-09
538e3089a2,2522,1.0,269.9,2025-12-05,269.9,ABERTA,,Pedido:2522 NF:0 Moeda:REAL,2025-08-26
538e3089a2,2522,2.0,269.9,2026-01-05,269.9,ABERTA,,Pedido:2522 NF:0 Moeda:REAL,2025-08-26
538e3089a2,2522,3.0,269.9,2026-02-05,269.9,ABERTA,,Pedido:2522 NF:0 Moeda:REAL,2025-08-26
538e3089a2,2563,1.0,155.0,2026-01-10,155.0,ABERTA,,Pedido:2563 NF:0 Moeda:REAL,2025-09-03
538e3089a2,2641,1.0,27.8,2025-12-15,27.8,ABERTA,,Pedido:2641 NF:0 Moeda:REAL,2025-09-16
538e3089a2,2641,2.0,27.8,2026-01-15,27.8,ABERTA,,Pedido:2641 NF:0 Moeda:REAL,2025-09-16
538e3089a2,,,670.44,2025-11-10,670.44,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-03-05
538e3089a2,,,800.0,2025-12-10,800.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-03-05
538e3089a2,,,800.0,2026-01-10,800.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-03-05
5480ea5f5c,3011,1.0,118.0,2026-01-15,118.0,ABERTA,,Pedido:3011 NF:0 Moeda:REAL,2025-11-25
54acfbea7c,922,1.0,135.9,2025-04-10,135.9,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-22
54acfbea7c,922,2.0,135.9,2025-05-10,135.9,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-22
54acfbea7c,922,3.0,135.9,2025-06-10,135.9,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-22
54acfbea7c,922,4.0,135.9,2025-07-10,135.9,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-22
54acfbea7c,922,5.0,135.9,2025-08-10,135.9,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-22
5541e14daf,,,85.29,2025-11-29,85.29,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-09-29
5541e14daf,,,500.0,2025-12-29,500.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-09-29
5541e14daf,,,500.0,2026-01-29,500.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-09-29
55bf52b71d,3085,1.0,1098.0,2026-01-03,1098.0,ABERTA,,Pedido:3085 NF:0 Moeda:REAL,2025-12-03
55bf52b71d,3086,1.0,1647.0,2026-01-03,1647.0,ABERTA,,Pedido:3086 NF:0 Moeda:REAL,2025-12-03
55bf52b71d,3090,1.0,2367.0,2026-01-02,2367.0,ABERTA,,Pedido:3090 NF:0 Moeda:REAL,2025-12-03
5785ee542c,2990,1.0,220.0,2026-02-05,220.0,ABERTA,,Pedido:2990 NF:0 Moeda:REAL,2025-11-19
58723d69b1,2105,1.0,285.0,2025-12-10,285.0,ABERTA,,Pedido:2105 NF:0 Moeda:REAL,2025-06-23
58723d69b1,2105,2.0,285.0,2026-01-10,285.0,ABERTA,,Pedido:2105 NF:0 Moeda:REAL,2025-06-23
58d5f81a0c,1558,1.0,30.0,2025-03-24,30.0,ABERTA,,Pedido:1558 NF:0 Moeda:REAL,2025-03-22
58d5f81a0c,2345,1.0,590.0,2025-08-01,590.0,ABERTA,,Pedido:2345 NF:0 Moeda:REAL,2025-07-23
58d5f81a0c,3035,1.0,890.0,2025-12-28,890.0,ABERTA,,Pedido:3035 NF:0 Moeda:REAL,2025-11-28
58d5f81a0c,3036,1.0,60.0,2025-12-28,60.0,ABERTA,,Pedido:3036 NF:0 Moeda:REAL,2025-11-28
5903edb2ee,241438,1.0,1461.58,2025-05-17,1461.58,ABERTA,,Pedido:1756 NF:241438 Moeda:REAL,2025-05-03
59cc446871,1909,1.0,99.9,2025-11-05,99.9,ABERTA,,Pedido:1909 NF:0 Moeda:REAL,2025-06-02
59cc446871,1909,2.0,99.9,2025-12-05,99.9,ABERTA,,Pedido:1909 NF:0 Moeda:REAL,2025-06-02
59cc446871,1909,3.0,99.9,2026-01-05,99.9,ABERTA,,Pedido:1909 NF:0 Moeda:REAL,2025-06-02
59cc446871,1909,4.0,99.9,2026-02-05,99.9,ABERTA,,Pedido:1909 NF:0 Moeda:REAL,2025-06-02
59cc446871,1919,1.0,79.9,2025-12-05,79.9,ABERTA,,Pedido:1919 NF:0 Moeda:REAL,2025-06-02
59cc446871,1919,2.0,79.9,2026-01-05,79.9,ABERTA,,Pedido:1919 NF:0 Moeda:REAL,2025-06-02
59cc446871,1919,3.0,79.9,2026-02-05,79.9,ABERTA,,Pedido:1919 NF:0 Moeda:REAL,2025-06-02
59cc446871,2173,1.0,89.0,2025-12-05,89.0,ABERTA,,Pedido:2173 NF:0 Moeda:REAL,2025-06-30
59cc446871,2173,2.0,89.0,2026-01-05,89.0,ABERTA,,Pedido:2173 NF:0 Moeda:REAL,2025-06-30
59cc446871,2173,3.0,89.0,2026-02-05,89.0,ABERTA,,Pedido:2173 NF:0 Moeda:REAL,2025-06-30
59e2b93372,978,1.0,125.0,2025-12-25,125.0,ABERTA,,Pedido:978 NF:0 Moeda:REAL,2024-12-26
59e2b93372,978,2.0,125.0,2026-01-25,125.0,ABERTA,,Pedido:978 NF:0 Moeda:REAL,2024-12-26
59eaa63130,3195,1.0,39.9,2026-02-01,39.9,ABERTA,,Pedido:3195 NF:0 Moeda:REAL,2025-12-22
5a2b49c7d3,1149,1.0,268.0,2025-03-25,268.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-02-15
5bff3e5072,1528,1.0,184.66,2025-11-10,184.66,ABERTA,,Pedido:1528 NF:0 Moeda:REAL,2025-03-17
5bff3e5072,1528,2.0,210.0,2025-12-10,210.0,ABERTA,,Pedido:1528 NF:0 Moeda:REAL,2025-03-17
5bff3e5072,1528,3.0,210.0,2026-01-10,210.0,ABERTA,,Pedido:1528 NF:0 Moeda:REAL,2025-03-17
5c1577db2c,152,1.0,564.0,2025-01-15,564.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-19
5c1577db2c,152,2.0,564.0,2025-02-15,564.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-19
5c1577db2c,152,3.0,564.0,2025-03-15,564.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-19
5c1577db2c,152,4.0,564.0,2025-04-15,564.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-19
5c1577db2c,152,5.0,564.0,2025-05-15,564.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-19
5c1577db2c,152,6.0,564.0,2025-06-15,564.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-19
5c1577db2c,152,7.0,564.0,2025-10-15,564.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-19
5c890c0685,3042,1.0,59.0,2026-01-10,59.0,ABERTA,,Pedido:3042 NF:0 Moeda:REAL,2025-11-28
5c95b534b3,1052,1.0,5.0,2025-11-25,5.0,ABERTA,,Pedido:1052 NF:0 Moeda:REAL,2024-12-30
5c95b534b3,1399,1.0,1000.0,2025-03-18,1000.0,ABERTA,,Pedido:1399 NF:0 Moeda:REAL,2025-02-18
5c95b534b3,760,1.0,49.0,2025-01-25,49.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-03
5c95b534b3,760,2.0,49.0,2025-02-25,49.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-03
5c95b534b3,760,3.0,49.0,2025-03-25,49.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-03
5c95b534b3,760,4.0,49.0,2025-04-25,49.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-03
5c95b534b3,760,5.0,49.0,2025-05-25,49.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-03
5c95b534b3,760,6.0,49.0,2025-06-25,49.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-03
5c95b534b3,760,7.0,49.0,2025-07-25,49.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-03
5cc903c3c2,1489,1.0,1.07,2025-11-07,1.07,ABERTA,,Pedido:1489 NF:0 Moeda:REAL,2025-03-07
5cc903c3c2,1489,2.0,310.0,2025-12-07,310.0,ABERTA,,Pedido:1489 NF:0 Moeda:REAL,2025-03-07
5cc903c3c2,1489,3.0,310.0,2026-01-07,310.0,ABERTA,,Pedido:1489 NF:0 Moeda:REAL,2025-03-07
5cc903c3c2,1489,4.0,310.0,2026-02-07,310.0,ABERTA,,Pedido:1489 NF:0 Moeda:REAL,2025-03-07
5d58442588,1152,1.0,4.92,2025-05-10,4.92,ABERTA,,Pedido:1152 NF:0 Moeda:REAL,2025-01-03
5d58442588,1659,1.0,197.45,2025-08-10,197.45,ABERTA,,Pedido:1659 NF:0 Moeda:REAL,2025-04-09
5d58442588,205,1.0,45.0,2025-03-05,45.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-04-13
5d58442588,537,1.0,27.41,2025-08-25,27.41,ABERTA,,Pedido:537 NF:0 Moeda:REAL,2024-10-22
5d58442588,537,2.0,15.39,2025-10-25,15.39,ABERTA,,Pedido:537 NF:0 Moeda:REAL,2024-10-22
5d58442588,603,1.0,6.87,2025-06-05,6.87,ABERTA,,Pedido: NF: Moeda:REAL,2024-07-03
5d58442588,,,350.0,2026-02-01,350.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-12-29
5dee39f1a3,3389,1.0,89.9,2026-02-05,89.9,ABERTA,,Pedido:3389 NF:0 Moeda:REAL,2026-01-16
5e2c29fcab,2810,1.0,89.9,2026-01-10,89.9,ABERTA,,Pedido:2810 NF:0 Moeda:REAL,2025-10-09
5f42c59de0,3287,1.0,-3598.8,2026-01-31,-3598.8,ABERTA,,Pedido:3287 NF:0 Moeda:REAL,2025-12-31
5fd979059a,1427,1.0,69.9,2026-01-25,69.9,ABERTA,,Pedido:1427 NF:0 Moeda:REAL,2025-02-22
5fd979059a,1868,1.0,89.9,2026-01-25,89.9,ABERTA,,Pedido:1868 NF:0 Moeda:REAL,2025-05-24
5fd979059a,2464,1.0,29.0,2026-01-25,29.0,ABERTA,,Pedido:2464 NF:0 Moeda:REAL,2025-08-14
5fd979059a,2465,1.0,19.9,2026-01-25,19.9,ABERTA,,Pedido:2465 NF:0 Moeda:REAL,2025-08-14
